index,signal,label
891,1.635742 1.803894 2.215576 3.082886 4.548950 5.503235 5.656738 4.880371 2.915344 0.680847 -1.493225 -2.633667 -2.670593 -1.984558 -0.574646 0.615540 1.268921,1
892,1.730347 1.888123 2.045593 2.071228 1.974792 1.731567 1.463013 1.200256 1.111755 1.141663 1.288147 1.466675,1
893,1.587219 2.048340 3.399353 6.101685 9.999695 9.999695 9.999695 9.999695 9.999695 2.301941 -5.660095 -9.141235 -9.125671 -9.104004 -9.067688 -5.938721 -1.729126 0.473022 1.416626,1
894,1.735229 2.158203 3.378906 6.001892 9.999695 9.999695 9.999695 9.999695 9.999695 6.963806 -5.022583 -9.151611 -9.136963 -9.114990 -9.086609 -7.730713 -4.209290 -1.408386 0.210266 0.967102 1.254578 1.365051 1.420898 1.449585 1.445618 1.456604 1.462708 1.476135,1
895,1.693420 1.898804 2.371521 3.295898 4.410095 4.948730 4.854736 3.855896 2.110291 0.272522 -1.416016 -2.116394 -1.987915 -1.210327 -0.007324 0.903625 1.383362,1
896,1.733704 2.130432 3.111267 5.092773 8.849182 9.999695 9.999695 9.999695 9.999695 9.999695 9.999695 -1.448364 -9.056091 -9.146423 -9.139404 -9.122620 -9.101868 -9.065247 -5.402832 -1.392517 0.649414,1
897,1.499329 1.824341 2.503357 3.411865 4.025879 4.193115 3.982239 3.141174 1.910706 0.649719 -0.554504 -1.116943 -1.107178 -0.806580 -0.093384 0.688782 1.202698,1
898,1.676025 2.893066 4.789734 6.281433 6.403198 5.361328 2.788086 -0.336304 -2.809753 -3.574219 -3.309021 -1.607056 0.137634 1.098633,1
899,1.718140 1.985474 2.632446 3.700562 4.312439 4.185181 3.069763 1.445618 -0.187988 -1.105042 -1.113281 -0.429687 0.596008 1.271667,1
900,1.678162 1.787109 2.032166 2.128906 2.133789 1.893921 1.536255 1.172485 1.020508 1.004944 1.157227 1.405945,1
901,1.659241 1.867065 2.409668 3.673096 5.516357 6.263733 5.947266 3.945923 1.135559 -1.666870 -3.141479 -3.250427 -2.298584 -0.490112 0.734863 1.314697,1
902,1.728516 2.058411 2.889709 4.421997 5.052185 4.895935 3.320618 1.117554 -1.066895 -2.023315 -2.018433 -1.042175 0.405579 1.204224,1
903,1.726990 1.862183 1.968079 1.990356 1.874695 1.682434 1.473389 1.265564 1.190186 1.240540 1.383057,1
904,1.680298 1.880188 2.432861 3.607178 4.548645 4.643860 3.663635 1.827698 -0.100098 -1.389771 -1.597290 -0.999756 0.270996 1.117859,1
905,1.704712 2.005005 2.789612 4.549866 6.332703 6.718750 5.639648 2.721863 -0.617676 -3.250122 -3.956909 -3.507996 -1.558838 0.228271 1.152039,1
906,1.651917 1.891785 2.560120 4.034119 5.587158 5.992737 5.117187 2.628784 -0.204773 -2.510986 -3.191833 -2.730713 -1.035156 0.504456 1.286926,1
907,1.635437 1.770020 2.115784 2.961426 3.530579 3.540649 2.726135 1.379395 0.026245 -0.496521 -0.479126 0.270691 1.068726 1.449280,1
